RA,Latitude,Longitude,station_long_name,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file
GLOS,42.14,-80.13,Presque Isle Bay Surface Data Buoy,moored_buoy,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature_Depths, sea_water_ph_reported_on_total_scale, sea_water_turbidity, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, chlorophyll_fluorescence, phycocyanin_fluorescence, time, latitude, longitude, depth, sea_water_specific_conductivity",GLOS.xlsx
GLOS,45.406388888888884,-84.91083333333334,Petoskey State Park Weather Station,tower,Y,N,,,,,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_speed, wind_speed_of_gust, wind_from_direction, air_temperature, relative_humidity,  surface_downwelling_shortwave_flux_in_air; air_pressure, latitude, longitude, time, altitude",GLOS.xlsx
GLOS,47.43,-89.7133,Radioacively-driven convection National Science Foundation buoy,moored_buoy,Y,N,X,,,X,,X,X,X,,X,,,X,,X,,,,,,,,,,,,"air_pressure_at_mean_sea_level, air_temperature, surface_downwelling_shortwave_flux_in_air, sea_water_turbidity, sea_water_temperature (sfc), wind_from_direction, wind_speed, latitude, longitude, depth, time, air_pressure, dew_point_temperature, wind_speed_of_gust",GLOS.xlsx
GLOS,41.288628,-82.500714,Sandusky Bay Bridge,fixed,Y,N,X,,,,,,,,,,,,,X,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water , fractional_saturation_of_oxygen_in_sea_water,  phycocyanin_fluorescence, battery_voltage,  time, latitude, longitude, depth,eastward_sea_water_velocity + northward_sea_water_velocity (3m)",GLOS.xlsx
GLOS,41.645815,-82.812822,Lake Erie Early Warning Network - Put in Bay ,moored_buoy,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water , fractional_saturation_of_oxygen_in_sea_water,  phycocyanin_fluorescence, battery_voltage,  time, latitude, longitude, depth",GLOS.xlsx
GLOS,44.881667,-87.409986,Sturgeon Bay buoy,moored_buoy,Y,Yf,X,,,,,X,X,X,,X,,,X,,,X,,,,,,X,,,,,"downwelling_photosynthetic_photon_flux_in_sea_water; mass_concentration_of_oxygen_in_sea_water,fractional_saturation_of_oxygen_in_sea_water, chlorophyll_fluorescence, phycocyanin_fluorescence, sea_water_temperature (0.1m, 1m, 2m, 3m, 4m, 5m, 6m, 7m, 8,m, 9m), sea_surface_wave_from_direction, sea_surface_wave_significant_height, wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, latitude, longitude, time, depth",GLOS.xlsx
GLOS,41.68,-83.31,City of Toledo Water Intake Crib (tolcrib),moored_buoy,Y,N,X,,,X,X,X,X,X,,X,,,X,,X,,,,,X,,X,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_pressure_at_mean_sea_level,  sea_water_temperature, sea_water_electrial_conductivity, sea_water_specific_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, sea_water_turbidity, phycocyanin_fluorescence, time, latitude, longitude, depth,  air_temperature, dew_point_temperature, relative_humidity, battery_voltage, oxidation_reduction_potential, surface_downwelling_shortwave_flux_in_air",GLOS.xlsx
GLOS,41.68,-83.31,Toledo Low Service Pump Station (tollsps),fixed,Y,N,X,,,,,,,,,,,,,,X,,,,,X,,X,,,,,"sea_water_temperature, sea_water_specific_conductivity, chlorophyll_fluorescence, sea_water_ph_reported_on_total_scale, sea_water_turbidity, phycocyanin_fluorescence, time, latitude, longitude, depth, oxidation_reduction_potential",GLOS.xlsx
GLOS,42.109824,-80.154185,TREC Weather Station,tower,Y,N,,,,,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"surface_downwelling_shortwave_flux_in_air, wind_from_direction, wind_speed, air_temperature, relative_humidity, air_pressure, time, latitude, longitude, altitude",GLOS.xlsx
GLOS,41.699,-83.259,Toledo Crib Meteorological Station,tower,Y,N,,,,,,,X,,,,,,,,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, sea_surface_temperature, latitude, longitude, time",GLOS.xlsx
GLOS,45.57,-84.67,UM Bio Station Buoy (UMBIO),moored_buoy,Y,Yp,X,,,X,,X,X,X,,X,,,X,,X,X,,,,X,,X,,,,,"wind_from_direction,  wind_speed, wind_speed_of_gust , air_temperature, air_pressure, sea_water_temperature (sfc, 5.5m, 7.5m, 9.5m, 11.5m, 13.5m, 17.6m, 20m),dew_point_temperature,surface_downwelling_shortwave_flux_in_air, sea_water_electrical_conductivity, Relative humidity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, battery_voltage ,time, latitude, longitude, depth",GLOS.xlsx
GLOS,41.72,-83.37,Little Cedar Point Buoy (utlcp),moored_buoy,Y,N,X,,,,,X,X,X,,,,,,,X,X,,,,X,,X,,,,,"wind_from_direction, wind_speed,  air_temperature, air_pressure, sea_water_temperature, sea_water_electrical_conductivity, chlorophyll_fluorescence, sea_water_turbidity, sea_water_ph_reported_on_total_scale,  mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, battery_voltage, time, latitude, longitude, depth",GLOS.xlsx
GLOS,44.174933333333335,-81.65316666666666,UWRAEON1-22 Lake Huron Monitoring Buoy,moored_buoy,Y,N,X,,,,,X,X,X,,,,,X,X,,,,,,,,,,,,,"air_temperature,  air_pressure_at_mean_sea_level, wind_from_direction, wind_speed, wind_speed_of_gust, sea_surface_wave_significant_height, sea_surface_wave_mean_period, sea_surface_wave_from_direction, eastward_sea_water_velocity +northward_sea_water_velocity (1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m), sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m), longitude, latitude, depth, time",GLOS.xlsx
GLOS,41.88927,-82.54823333,UWindsor RAEON 4 Sensor Line,moored_buoy,Y,N,,,,,,,,,,,,,,,X,X,,,,,,X,,X,,,"mass_concentration_of_chlorophyll (1.5m), phycocyanin_concentration (1.5m), concentration_of_colored_dissolved_organic_matter_in_sea_water_expressed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (2.4m), sea_water_turbidity (2.4m), mass_concentration_of_oxygen_in_sea_water (1.5m, 9m)",GLOS.xlsx
GLOS,42.00213056,-82.577794,UWindsor RAEON 5 Sensor Line,moored_buoy,Y,N,,,,,,,,,,,,,,,X,X,,,,,,X,,X,,,"mass_concentration_of_chlorophyll (1.4m), mass_concentration_of_phycocyanin (1.4m), concentration_of_colored_dissolved_organic_matter_in_sea_water_expressed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (2m), sea_water_turbidity (2m), mass_concentration_of_oxygen_in_sea_water (1.4m, 8.5m)",GLOS.xlsx
GLOS,42.02183333333333,-82.6696388888889,UWRAEON6 Monitoring Buoy,moored_buoy,Y,N,,,,,,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed, wind_from_direction, air_pressure_at_mean_sea_level, air_temperature, longitude, latitude, depth, time",GLOS.xlsx
GLOS,42.02222222222222,-82.66980555555556,UWRAEON6 Sensor Line,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,,,X,,X,,,"concentration_of_colored_dissolved_organic_matter_in_sea_water_expressed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (2m), mass_concentration_of_oxygen_in_sea_water (1.5m, 8.5m), fractional_saturation_of_oxygen_in_sea_water (1.5m, 8.5m), mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity (2m), phycocyanin_concentration (1.5m), sea_water_temperature (sfc, 1.5m, 2.1m, 3m, 4m, 5m, 6m, 7m, 8m, 8.5m), time, longitude,latitude, depth",GLOS.xlsx
GLOS,41.99605,-82.7179,UWindsor RAEON 7 Sensor Line,moored_buoy,Y,N,,,,,,,,,,,,,,,X,X,,,,,,X,,X,,,"mass_concentration_of_chlorophyll (1.5m), mass_concentration_of_phycocyanin (1.5m), concentration_of_colored_dissolved_organic_matter_in_sea_water_expressed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate (2.4m), sea_water_turbidity (2.4m), mass_concentration_of_oxygen_in_sea_water (1.5m, 9.5m)",GLOS.xlsx
GLOS,42.131825,-80.269722,Walnut Creek Buoy,moored_buoy,Y,N,X,,,,X,X,X,,,X,,,X,,X,,,,,X,,X,,,,,"air_temperature, relative_humidity, wind_speed, wind_from_direction, wind_speed_of_gust, surface_downwelling_shortwave_flux_in_air, air_presure_at_mean_sea_level, sea_surface_wave_significant_height, sea_surface_wave_maximum_height, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_from_direction, sea_water_temperature (1m), sea_water_specific_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, phycocyanin_fluorescence, chlorophyll_fluorescence, oxidation_reduction_potential, fluorescent_dissolved_organic_matter, latitude, longitude, time, depth",GLOS.xlsx
GLOS,42.75569916,-82.47450256,HW_East_China,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, oxidation_reduction_potential, latitude, longitude, time",GLOS.xlsx
GLOS,42.40430069,-82.88179779,HW_Grosse_Point_Farms,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, oxidation_reduction_potential, latitude, longitude, time",GLOS.xlsx
GLOS,42.68370056,-82.6678009,HW_Ira_Township,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, oxidation_reduction_potential, latitude, longitude, time",GLOS.xlsx
GLOS,42.9073,-82.4657,HW_Marysville,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"phycocyanin_concentration,  phycocyanin_fluorescence, mass_concentration_of_chlorophyll_in_sea_water, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, oxidation_reduction_potential, latitude, longitude, time",GLOS.xlsx
GLOS,42.98709869,-82.42479706,HW_Port_Huron,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water,  mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, oxidation_reduction_potential, latitude, longitude, time",GLOS.xlsx
GLOS,42.22930145,-83.20629883,HW_Southwest,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, oxidation_reduction_potential, fractional_saturation_of_oxygen_in_sea_water, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, latitude, longitude, time",GLOS.xlsx
GLOS,42.82529831,-82.48470306,HW_St._Clair,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, oxidation_reduction_potential, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, latitude, longitude, time",GLOS.xlsx
GLOS,42.35490036,-82.97530365,HW_Water_Works_Park,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"phycocyanin_concentration,  phycocyanin_fluorescence, mass_concentration_of_chlorophyll_in_sea_water, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, latitude, longitude, time",GLOS.xlsx
GLOS,42.2079,-83.1445,HW_Wyandotte,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, oxidation_reduction_potential, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, latitude, longitude, time",GLOS.xlsx
GLOS,42.71670151,-82.49079895,HW_Marine_City,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water,  mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, oxidation_reduction_potential, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, latitude, longitude, time",GLOS.xlsx
GLOS,42.6211,-82.5267,HW_Algonac,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"mass_concentration_of_chlorophyll_in_sea_water, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, oxidation_reduction_potential, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, latitude, longitude, time",GLOS.xlsx
GLOS,41.947181,-83.255645,HW_Monroe,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"phycocyanin_concentration,  phycocyanin_fluorescence, mass_concentration_of_chlorophyll_in_sea_water, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, oxidation_reduction_potential, sea_water_specific_conductivity, sea_water_temperature, sea_water_turbidity, sea_water_ph_reported_on_total_scale, latitude, longitude, time",GLOS.xlsx
GLOS,41.7351,-83.3007,WLE-ESP,moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence,   fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water,  phycocyanin_fluorescence, battery_voltage, time, latitude, longitude, depth",GLOS.xlsx
GLOS,45.842,-85.135,"Station WSLM4 - White Shoal Light, MI",tower,Y,Yp,,,,X,,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed, air_pressure_at_mean_sea_level, air_temperature, surface_downwelling_shortwave_flux_in_air, dew_point_temperature, time, latitude, longitude, depth, relative_humidy, altitude, sea_surface_temperature",GLOS.xlsx
GLOS,45.74666666666667,-84.90083333333334,Wilderness State Park Weather Station,tower,Y,N,,,,,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_speed, wind_speed_of_gust, wind_from_direction, air_temperature, relative_humidity,  surface_downwelling_shortwave_flux_in_air; air_pressure, latitude, longitude, time, altitude",GLOS.xlsx
PACIOOS,21.433,-157.7863,Coconut Island Weather Station,fixed,Y,N,X,,,,,X,X,,X,X,,,X,,,,,,,,,,,,,,"air_temperature, rainfall_amount, wind_speed, wind_from_direction, downwelling_shortwave_flux_in_air, sea_water_temperature, surface_downwelling_photosynthetic_photon_flux_in_air, altitude",PACIOOS.xlsx
PACIOOS,21.2962,-157.8687,Pier 1 Honolulu Weather Station,fixed,Y,N,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"air_temperature, rainfall_amount, wind_speed, wind_from_direction, relative_humidity, air_pressure",PACIOOS.xlsx
PACIOOS,21.415,-157.6783,"Mokapu Point, Oahu, Hawaii",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,21.6705,-158.1172,"Waimea Bay, Oahu, Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,13.3542,144.7883,"Ipan, Guam",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,7.0835,171.3918,"Kalo, Majuro, Marshall Islands",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,21.0182,-156.4252,"Pauwela, Maui, Hawaii",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,19.78,-154.97,"Hilo, Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,-14.2645,-170.4934,"Aunuu, American Samoa",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,13.6837,144.8121,"Ritidian Point, Guam",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,15.2685,145.6623,"Tanapag, Saipan, CNMI",wave_buoy,O,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,21.4775,-157.7526,"Kaneohe Bay, Oahu, Hawaii",wave_buoy,Y,Yp,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,22.2847,-159.5742,"Hanalei, Kauai,  Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,21.4774,-157.7558,"Kaneohe WETS, Oahu, Hawaii",wave_buoy,O,Yp,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature ",PACIOOS.xlsx
PACIOOS,21.2974,-157.9589,"Pearl Harbor Entrance, Hawaii",wave_buoy,Y,Yf,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_significant_height, sea_water_speed, sea_water_temperature, sea_water_to_direction",PACIOOS.xlsx
PACIOOS,7.6296,134.6704,"Ngaraard, Babeldaob, Palau",wave_buoy,O,Yf,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_from_direction, sea_surface_wave_mean_period_from_variance_spectral_density_second_frequency_moment, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_significant_height, sea_water_speed, sea_water_temperature, sea_water_to_direction",PACIOOS.xlsx
PACIOOS,21.28641,-157.8428,Hawaii Yacht Club NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,21.28042,-157.8381,Hilton Hawiian Village NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,21.26588,-157.8228,Waikiki Aquarium NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,-14.2766,-170.6908,Pago Pago NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,6.873681,158.2245,Pohnpei NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,7.106,171.3728,Majuro NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,21.28009,-157.711,Maunalua Bay NSS,fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,20.73121,-156.455,"Kalama Beach Park, Maui NSS",fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,13.42059,144.78604,"Pago Bay, Guam NSS",fixed,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,21.886205,-159.5275,"Nomilo Fish Pond, Kauai PP",rotating locations in fishpond,Y,Yf,X,X,X,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_salinity, sea_water_pressure,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity ",PACIOOS.xlsx
PACIOOS,19.7342,-155.0817,"Hilo Bay, Hawaii",moored_buoy,O,Yf,X,X,,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_turbidity, mass_concentration_of_chlorophyll_a_in_sea_water",PACIOOS.xlsx
PACIOOS,20.0241,-155.8285,"Pelekane Bay, Hawaii",moored_buoy,Y,Yf,X,X,,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature, sea_water_salinity, mole_concentration_of_dissolved_molecular_oxygen_in_sea_water, sea_water_turbidity, mass_concentration_of_chlorophyll_a_in_sea_water",PACIOOS.xlsx
SCCOOS,34.4107,-119.6874,Stearns Wharf,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx
SCCOOS,34.0086,-118.4986,Santa Monica Pier,fixed,Y,Yp,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx
SCCOOS,33.6073,-117.9289,Newport Pier,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx
SCCOOS,32.867,-117.257,Scripps Pier,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx
