RA,Latitude,Longitude,station_long_name,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file,geometry
AOOS,61.1225,-146.2967,Valdez Duck Flats Weather Buoy,moored_buoy,Y,N,X,,X,,X,X,X,X,,X,,,X,X,,,,,,,,,,,,,"air_pressure, sea_water_velocity_to_direction, sea_water_speed, eastward_sea_water_velocity, northward_sea_water_velocity, upward_sea_water_velocity, relative_humidity, solar_irradiance, sea_water_pressure, air_temperature, sea_water_temperature, sea_surface_wave_directional_spread, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_from_direction, sea_surface_wave_maximum_height, sea_surface_wave_significant_height, wind_speed_of_gust, wind_speed, wind_from_direction, ",AOOS.xlsx,POINT (-146.2967 61.1225)
AOOS,56.0014,-161.2119,Nelson Lagoon (Inner) Wave Buoy,moored_buoy,"Y, O (seasonal)",N,,,,,,,X,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_period_at_variance_spectral_density_maximum, wind_speed, wind_from_direction, sea_surface_wave_mean_period, sea_surface_wave_directional_spread, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, sea_surface_wave_from_direction_at_variance_spectral_density_maximum",AOOS.xlsx,POINT (-161.2119 56.0014)
AOOS,56.0013,-161.212,Nelson Lagoon (Outer) Wave Buoy,moored_buoy,"Y, O (seasonal)",N,,,,,,,X,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_period_at_variance_spectral_density_maximum, wind_speed, wind_from_direction, sea_surface_wave_mean_period, sea_surface_wave_directional_spread, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, sea_surface_wave_from_direction_at_variance_spectral_density_maximum",AOOS.xlsx,POINT (-161.212 56.0013)
AOOS,58.6191,-157.3527,Naknek Wave Buoy,moored_buoy,"Y, O (seasonal)",N,,,,,,,X,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_period_at_variance_spectral_density_maximum, wind_speed, wind_from_direction, sea_surface_wave_mean_period, sea_surface_wave_directional_spread, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, sea_surface_wave_from_direction_at_variance_spectral_density_maximum",AOOS.xlsx,POINT (-157.3527 58.6191)
AOOS,59.0224,-158.5104,Dillingham Wave Buoy,moored_buoy,"Y, O (seasonal)",N,,,,,,,X,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_period_at_variance_spectral_density_maximum, wind_speed, wind_from_direction, sea_surface_wave_mean_period, sea_surface_wave_directional_spread, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, sea_surface_wave_from_direction_at_variance_spectral_density_maximum",AOOS.xlsx,POINT (-158.5104 59.0224)
AOOS,53.6151,-167.0489,Skan Bay Inner Wave Buoy,moored_buoy,Y,N,,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_period_at_variance_spectral_density_maximum,  sea_surface_wave_mean_period, sea_surface_wave_directional_spread, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, sea_surface_wave_from_direction_at_variance_spectral_density_maximum",AOOS.xlsx,POINT (-167.0489 53.6151)
AOOS,53.6315,-167.0598,Skan Bay Outer Wave Buoy,moored_buoy,Y,N,,,,,,,X,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_period_at_variance_spectral_density_maximum, wind_speed, wind_from_direction, sea_surface_wave_mean_period, sea_surface_wave_directional_spread, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, sea_surface_wave_from_direction_at_variance_spectral_density_maximum",AOOS.xlsx,POINT (-167.0598 53.6315)
CARICOOS,17.8687,-66.532,Ponce Buoy,Moored buoy,Operational,Yf,,X,,,,X,X,X,,,,,X,X,,,,,,,,,,,,,"sea_water_speed (2.5 - 16) m, sea_water_to_direction (2.5 -16) m, eastward_sea_water_velocity (2.5 - 16) m, northward_sea_water_velocity (2.5 - 16) m, sea_surface_temperature, air_temperature (-3 m), barometric_altitude (-3 m),  wind_speed (-4 m), wind_speed_of_gust (-4 m), wind_from_direction (-4 m), sea_surface_wave_significant_height, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period,  sea_surface_wave_directional_spread,  sea_water_electrical_conductivity (1 m), sea_surface_temperature (1 m), sea_surface_salinity (1 m), sea_surface_density (1 m)",CARICOOS.xlsx,POINT (-66.532 17.8687)
CARICOOS,17.4743,-66.0994,San Juan Buoy,Moored buoy,Operational,Yf,,X,,,,X,X,X,,,,,X,X,,,,,,,,,,,,,"sea_water_speed (2.5 - 29) m, sea_water_to_direction (2.5 -29) m, eastward_sea_water_velocity (2.5 - 29) m, northward_sea_water_velocity (2.5 - 29) m, sea_surface_temperature, air_temperature (-3 m), barometric_altitude (-3 m),  wind_speed (-4 m), wind_speed_of_gust (-4 m), wind_from_direction (-4 m), sea_surface_wave_significant_height, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period,  sea_surface_wave_directional_spread,  sea_water_electrical_conductivity (1 m), sea_surface_temperature (1 m), sea_surface_salinity (1 m), sea_surface_density (1 m)",CARICOOS.xlsx,POINT (-66.0994 17.4743)
CARICOOS,18.2609,-65.464,Vieques Buoy,Moored buoy,Operational,Yf,,X,,,,X,X,X,,,,,X,X,,,,,,,,,,,,,"sea_water_speed (2.5 - 28 m), sea_water_to_direction  (2.5 - 28 m), eastward_sea_water_velocity  (2.5 - 28 m), northward_sea_water_velocity  (2.5 - 28 m), sea_surface_temperature, air_temperature (-3 m), barometric_altitude (-3 m),  wind_speed (-4 m), wind_speed_of_gust (-4 m), wind_from_direction (-4 m), sea_surface_wave_significant_height, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period,  sea_surface_wave_directional_spread,  sea_water_electrical_conductivity (1 m), sea_surface_temperature (1 m), sea_surface_salinity (1 m), sea_surface_density (1 m),sea_water_electrical_conductivity (1 m)",CARICOOS.xlsx,POINT (-65.464 18.2609)
CARICOOS,18.2491,-64.7637,St. John Buoy ,Moored buoy,Operational,Yf,,X,,,,X,X,X,,,,,X,X,,,,,,,,,,,,,"sea_water_speed (2.5 - 40 m), sea_water_to_direction  (2.5 - 40 m), eastward_sea_water_velocity (2.5 - 40 m), northward_sea_water_velocity (2.5 - 40 m), sea_surface_temperature, air_temperature (-3 m), barometric_altitude (-3 m),  wind_speed (-4 m), wind_speed_of_gust (-4 m), wind_from_direction (-4 m), sea_surface_wave_significant_height, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period,  sea_surface_wave_directional_spread,  sea_water_electrical_conductivity (1 m), sea_surface_temperature (1 m), sea_surface_salinity (1 m), sea_surface_density (1 m),sea_water_electrical_conductivity (1 m)",CARICOOS.xlsx,POINT (-64.7637 18.2491)
CARICOOS,17.953666666666667,-66.0512,La Parguera MapCO2 buoy,Moored buoy,Operational,Yp,,,,,,,,,,,,,,,,,,,,X,,,,,,,"SST, SSS, Atm. press, xCO2water, xCO2air,fCO2water,fCO2air, pH on total scale",CARICOOS.xlsx,POINT (-66.0512 17.953666666666667)
CARICOOS,18.3667,-67.2514,"Rincón, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (15 m), wind_speed_of_gust (15 m), wind_from_direction (15 m), air_temperature (15 m), air_pressure (15 m), relative_humidity (15 m)",CARICOOS.xlsx,POINT (-67.2514 18.3667)
CARICOOS,17.9644,-67.0442,"Isla Magueyes, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (8 m), wind_speed_of_gust (8 m), wind_from_direction (8 m), air_temperature (8 m), air_pressure (8 m), relative_humidity (8 m)",CARICOOS.xlsx,POINT (-67.0442 17.9644)
CARICOOS,17.9644,-66.6177,Ponce Yatch Club - Ponce - Puerto Rico,fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (15 m), wind_speed_of_gust (15 m), wind_from_direction (15 m), air_temperature (15 m), air_pressure (15 m), relative_humidity (15 m)",CARICOOS.xlsx,POINT (-66.6177 17.9644)
CARICOOS,17.9335,-67.192,Faro de Cabo Rojo - Cabo Rojo - Puerto Rico,fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (3 m), wind_speed_of_gust (3 m), wind_from_direction (3 m), air_temperature (3 m), air_pressure (3 m), relative_humidity (3 m)",CARICOOS.xlsx,POINT (-67.192 17.9335)
CARICOOS,18.347,-67.2613,Tres Palmas Reserve - Rincon - Puerto Rico,fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (3 m), wind_speed_of_gust (3 m), wind_from_direction (3 m), air_temperature (3 m), air_pressure (3 m), relative_humidity (3 m)",CARICOOS.xlsx,POINT (-67.2613 18.347)
CARICOOS,18.43295,-67.15663,"Jetty Aguadilla, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-67.15663 18.43295)
CARICOOS,18.34291,-64.8173,"Two Brothers, USVI",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-64.8173 18.34291)
CARICOOS,18.27823,-64.8926,"Buck Island, USVI",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-64.8926 18.27823)
CARICOOS,18.09995,-67.18887,"Cabo Rojo, PR (CWOP EW7866)",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-67.18887 18.09995)
CARICOOS,17.67771,-64.89989,"Sandy Point NWR, USVI",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-64.89989 17.67771)
CARICOOS,18.3137,-65.22742,Culebrita Island,fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-65.22742 18.3137)
CARICOOS,18.25623,-65.99167,"Gurabo, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-65.99167 18.25623)
CARICOOS,18.45512,-66.12846,"San Juan, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-66.12846 18.45512)
CARICOOS,17.92859,-66.1597,"Las Mareas, Guayama, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-66.1597 17.92859)
CARICOOS,18.28938,-65.632,"Marina Puerto del Rey, Fajardo, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-65.632 18.28938)
CARICOOS,18.32817,-64.92661,"Ruperts Rock, USVI",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-64.92661 18.32817)
CARICOOS,18.05245,-65.82809,"Yabucoa-El Negro, PR",fixed,Operational,Yf,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"wind_speed (10 m), wind_speed_of_gust (10 m), wind_from_direction (10 m), air_temperature (10 m), air_pressure (10 m), relative_humidity (10 m)",CARICOOS.xlsx,POINT (-65.82809 18.05245)
CeNCOOS,41.06,-124.15,Trinidad Pier,fixed pier,y,Yp,X,X,X,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature(4.6m), sea_water_salinity(4.6m), mass_concentration_of_oxygen_in_sea_water(4.6m), sea_water_ph_measured_on_total_scale(4.6m), mass_concentration_of_chlorophyll_in_sea_water(4.6m), sea_water_turbidity,(4.6m) sea_water_pressure(4.6m)",CeNCOOS.xlsx,POINT (-124.15 41.06)
CeNCOOS,40.78,-124.2,Humboldt Bay: Chevron Dock,fixed pier,y,yp,X,X,X,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature(2m), sea_water_salinity(2m), mass_concentration_of_oxygen_in_sea_water(2m), sea_water_ph_measured_on_total_scale(2m), mass_concentration_of_chlorophyll_in_sea_water(2m), sea_water_turbidity(2m), sea_water_pressure(2m)",CeNCOOS.xlsx,POINT (-124.2 40.78)
CeNCOOS,38.32,-123.07,Bodega BDXC1,fixed intake,y,yp,X,X,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature(2.9m), sea_water_salinity(2.9m), mass_concentration_of chlorophyll_in_sea_water(2.9m), sea_water_pressure(2.9m)",CeNCOOS.xlsx,POINT (-123.07 38.32)
CeNCOOS,38.19,-122.93,Tomales Bay,moored buoy,y,n,X,X,,,,,,,,,,,,,X,,,,,,,X,,,,,"sea_water_temperature, sea_water_salinity, mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity",CeNCOOS.xlsx,POINT (-122.93 38.19)
CeNCOOS,36.162,-122.8939,Hog Island,fixed intake,y,Yp,X,X,,,,,,,,,,,,,,,X,,,,X,,,,X,,"sea_water_temperature(3.03m), sea_water_salinity(3.03m), sea_water_ph_measured_on_total_scale(3.03m), partial_pressure_of_carbon_dioxide_in_sea_water(3.03m), omega_aragonite(3.03m), sea_water_alkalinity_express_as_mole_equivalent(3.03m), dissolve_carbon_dioxide(3.03m)",CeNCOOS.xlsx,POINT (-122.8939 36.162)
CeNCOOS,38.07,-122.23,Carquinez,fixed pier,y,Yp,X,X,X,,,,,,,,,,,,X,X,,,,,,X,,,,," sea_water_temperature(2.7m), sea_water_salinity(2.7m), mass_concentration_of_oxygen_in_sea_water(2.7m), sea_water_ph_measured_on_total_scale(2.7m), mass_concentration_of_chlorophyll_in_sea_water(2.7m), sea_water_turbidity(2.7m), sea_water_pressure(2.7m)",CeNCOOS.xlsx,POINT (-122.23 38.07)
CeNCOOS,37.89,-122.45,Tiburon,fixed pier,y,Yp,X,X,X,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature(1.9m), sea_water_salinity(1.9m), mass_concentration_of_oxygen_in_sea_water(1.9m), sea_water_ph_measured_on_total_scale(1.9m), mass_concentration_of_chlorophyll_in_sea_water(1.9m), sea_water_turbidity(1.9m), sea_water_pressure(1.9m)",CeNCOOS.xlsx,POINT (-122.45 37.89)
CeNCOOS,37.81,-122.47,Fort Point,fixed pier,y,Yp,X,X,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature(3.5m), sea_water_salinity(3.5m), mass_concentration_of chlorophyll_in_sea_water(3.5m), sea_water_pressure(3.5m)",CeNCOOS.xlsx,POINT (-122.47 37.81)
CeNCOOS,37.8,-122.397,Exploritorium,fixed pier,,N,X,X,X,,X,X,X,X,,X,,,X,,X,X,,,X,,,X,,,,,"sea_water_temperature, sea_water_salinity, sea_water_pressure, mass_concentration_of_oxygen_in_sea_water,  mass_concentration_of_chlorophyll_in_sea_water, sea_water_turbidity, sea_water_ph_measured_on_total_scale, dissolved_carbon_dioxide, air_temperature, air_pressure, relative_humidity, wind_speed, wind_from_direction, diffuse_downwelling_shortwave_flux_in_air",CeNCOOS.xlsx,POINT (-122.397 37.8)
CeNCOOS,37.8,-122.397,San Francisco Pier 17 IFCB,fixed pier,o,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,CeNCOOS.xlsx,POINT (-122.397 37.8)
CeNCOOS,36.96,-122.02,Santa Cruz Wharf,fixed pier,o,Yp,X,X,X,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature(1m), sea_water_salinity(1m), mass_concentration_of_oxygen_in_sea_water(1m), sea_water_ph_measured_on_total_scale(1m), mass_concentration_of_chlorophyll_in_sea_water(1m), sea_water_turbidity(1m), sea_water_pressure(1m)",CeNCOOS.xlsx,POINT (-122.02 36.96)
CeNCOOS,36.96,-122.02,Santa Cruz Municipal Wharf IFCB,fixed pier,y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,CeNCOOS.xlsx,POINT (-122.02 36.96)
CeNCOOS,36.8,-121.79,Moss Landing,fixed pier,y,Yp,X,X,,,X,X,X,X,,,,,,,X,X,X,,,,,X,,,,,"sea_water_temperature(17m), sea_water_salinity(17m), mass_concentration_of_oxygen_in_sea_water(17m),sea_water_turbidity(17m), partial_pressure_of_carbon_dioxide_in_sea_water(17m), sea_water_ph_measured_on_total_scale(17m),mass_concentration_of_chlorophyll_in_sea_water(17m), wind_speed, wind_from_direction, air_temperature, air_pressure, relative_humidity ",CeNCOOS.xlsx,POINT (-121.79 36.8)
CeNCOOS,36.758,-122.029,M1,moored buoy,y,n,X,X,,,X,X,X,X,,,,,X,,,X,X,,,,,X,,,,," sea_water_temperature(1m,10m,20m,40m,60m,80m,100m,150m,200m,250m,300m), sea_water_salinity(1m,10m,20m,40m,60m,80m,100m,150m,200m,250m,300m), sea_water_ph_measured_on_total_scale(1m), mass_concentration_of_chlorophyll_in_sea_water(1m), partial_pressure_of_carbon_dioxide_in_sea_water(1m),mass_concentration_of_oxygen_in_sea_water(1m,50m,225m), wind_speed, wind_from_direction, air_temperature, air_pressure, relative_humidity, diffuse_downwelling_shorewave_flux_in_air, downwelling_longwave_flux_in_air",CeNCOOS.xlsx,POINT (-122.029 36.758)
CeNCOOS,36.6186,-121.9015,Monterey Bay Aquarium Seawater Intake,fixed intake,y,n,X,X,,,,,,,,,,,,,,X,,,,,,,,,,,"sea_water_temperature(16.764m), sea_water_salinity(16.764m), sea_water_ph_measured_on_total_scale(16.764m), fractional_saturation_of_oxygen_in_sea_water(16.764m)",CeNCOOS.xlsx,POINT (-121.9015 36.6186)
CeNCOOS,35.37,-120.86,Morro Bay,fixed pier,y,Yp,X,X,X,,X,X,X,X,X,X,X,,,,X,X,,,,,,X,,,,,"sea_water_turbidity(2m), sea_water_temperature(2m), sea_water_pressure(2m), sea_water_salinity(2m), mass_concentration_of_oxygen_in_sea_water(2m), mass_concentration_of_chlorophyll_in_sea_water(2m), wind_speed, wind_from_direction, air_temperature, air_pressure, relative_humidity, lwe_thickness_of_precipitation_amount, solar_radiation, visibility_in_air",CeNCOOS.xlsx,POINT (-120.86 35.37)
CeNCOOS,35.33382,-120.84725,Morro Back Bay BS1,fixed pier,y,,X,X,X,,X,X,X,X,X,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature(1m), sea_water_pressure(1m), sea_water_salinity(1m),mass_concentration_of_oxygen_in_sea_water(1m),sea_water_ph_measured_on_total_scale(1m),mass_concentration_of_chlorophyll_in_sea_water(1m), sea_water_turbidity(1m),wind_speed, wind_direction_from, air_temperature, relative_humidity, air_pressure, precipitation_amount ",CeNCOOS.xlsx,POINT (-120.84725 35.33382)
CeNCOOS,35.17,-122.89,San Luis Bay,fixed pier,y,Yp,X,X,X,,X,X,X,X,X,X,X,,,,X,,,,,,,X,,,,,"sea_water_temperature(1m,1.5m,2m,2.5m,3m,3.5m,4m,4.5m,5m,5.5m,6m,6.5m,7m,7.5m,8m,8.5m,9m) sea_water_pressure(1m,1.5m,2m,2.5m,3m,3.5m,4m,4.5m,5m,5.5m,6m,6.5m,7m,7.5m,8m,8.5m,9m), sea_water_salinity(1m,1.5m,2m,2.5m,3m,3.5m,4m,4.5m,5m,5.5m,6m,6.5m,7m,7.5m,8m,8.5m,9m), mass_concentration_of_chlorophyll_in_sea_water(1m,1.5m,2m,2.5m,3m,3.5m,4m,4.5m,5m,5.5m,6m,6.5m,7m,7.5m,8m,8.5m,9m), sea_water_turbidity(1m,1.5m,2m,2.5m,3m,3.5m,4m,4.5m,5m,5.5m,6m,6.5m,7m,7.5m,8m,8.5m,9m),  bioluminescence(1m,1.5m,2m,2.5m,3m,3.5m,4m,4.5m,5m,5.5m,6m,6.5m,7m,7.5m,8m,8.5m,9m), wind_speed, wind_from_direction, air_temperature, air_pressure, relative_humidity, lwe_thickness_of_precipitation_amount, solar_radiation, visibility_in_air",CeNCOOS.xlsx,POINT (-122.89 35.17)
GCOOS,27.89183,-97.61045,"076: SALT05 (Nueces River, Texas): SALT05 (Nueces River, Texas)",fixed,Y,Yp,X,X,,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ",GCOOS.xlsx,POINT (-97.61045 27.89183)
GCOOS,27.8888,-97.5696,042: Nueces Delta 2: Nueces Delta 2,fixed,Y,Yp,X,X,,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ",GCOOS.xlsx,POINT (-97.5696 27.8888)
GCOOS,27.883783,-97.5332,043: Nueces Delta 3: Nueces Delta 3,fixed,Y,Yp,X,X,,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ",GCOOS.xlsx,POINT (-97.5332 27.883783)
GCOOS,27.87078,-97.5177,079: SALT08: SALT08,fixed,Y,Yp,X,X,,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ",GCOOS.xlsx,POINT (-97.5177 27.87078)
GCOOS,27.85155,-97.48203,"074: SALT03 (Nueces Bay, Texas): SALT03 (Nueces Bay, Texas)",fixed,Y,Yp,X,X,,,,,,,,,,,,,,X,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",GCOOS.xlsx,POINT (-97.48203 27.85155)
GCOOS,26.8015,-97.4706,"003: Rincon del San Jose (87778121): Rincon del San Jose; Potrero Lopeno SW, TX ",tide_station,Y,Yp,X,,,,,X,X,X,,,,X,,,,,,,,,,,,,,,"sea_surface_height_above_sea_level ,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",GCOOS.xlsx,POINT (-97.4706 26.8015)
GCOOS,27.839194,-97.443972,"072: SALT01 (Nueces Bay, Texas): SALT01 (Nueces Bay, Texas)",fixed,Y,Yp,X,X,,,,,,,,,,,,,,X,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",GCOOS.xlsx,POINT (-97.443972 27.839194)
GCOOS,27.29702,-97.40491,170: National Park Service - Baffin Bay: National Park Service - Baffin Bay,fixed,Y,Yp,X,X,,,,,,,,,,,,,,X,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",GCOOS.xlsx,POINT (-97.40491 27.29702)
GCOOS,27.297,-97.4049,"068: Baffin Bay (87766041): Baffin Bay; Point of Rocks, TX",tide_station,Y,Yp,X,,,,,X,X,X,,,,X,,,,,,,,,,,,,,,"sea_surface_height_above_sea_level ,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",GCOOS.xlsx,POINT (-97.4049 27.297)
GCOOS,27.4847,-97.3181,"013: S. Bird Island (87761391): South Bird Island, TX",tide_station,Y,Yp,X,,,,,X,X,X,,,,X,,,,,,,,,,,,,,,"sea_surface_height_above_sea_level ,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",GCOOS.xlsx,POINT (-97.3181 27.4847)
GCOOS,27.4847,-97.3181,171: National Park Service - Bird Island: National Park Service - Bird Island,fixed,Y,Yp,X,X,,,,,,,,,,,,,,X,,,,,,,,,,,"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",GCOOS.xlsx,POINT (-97.3181 27.4847)
